EntryTime,Type,TakeProfitDate,ExitDate,return,slug
2022-07-11 00:00:00,short,2022-08-23 00:00:00,2022-07-19 12:00:00,-0.0750781559675645,DOGE
2022-07-19 12:00:00,long,2022-07-29 12:00:00,2022-07-25 12:00:00,-0.1008419069700043,DOGE
2022-07-28 12:00:00,long,2022-08-05 12:00:00,2022-08-05 12:00:00,0.0036908380373426,DOGE
2022-08-05 00:00:00,long,2022-08-10 00:00:00,2022-08-10 00:00:00,-0.0412745936698031,DOGE
2022-08-22 00:00:00,short,2022-09-23 00:00:00,2022-09-23 00:00:00,0.0873818063253992,DOGE
2022-09-25 12:00:00,short,2022-10-09 00:00:00,2022-10-09 00:00:00,-0.0148965295112326,DOGE
2022-10-08 12:00:00,short,2022-10-25 12:00:00,2022-10-25 12:00:00,-0.0367819611837971,DOGE
2022-10-25 12:00:00,long,2022-11-09 12:00:00,2022-11-09 12:00:00,0.1371134020618558,DOGE
2022-11-28 00:00:00,short,2023-01-09 00:00:00,2022-12-05 00:00:00,-0.1521820615315194,DOGE
2023-01-09 12:00:00,short,2023-02-10 00:00:00,2023-01-28 00:00:00,-0.1922996241727236,DOGE
2023-01-13 12:00:00,long,2023-02-09 00:00:00,2023-02-09 00:00:00,0.0189053254437867,DOGE
2023-02-16 12:00:00,short,2023-03-21 12:00:00,2023-03-21 12:00:00,0.1266465377086165,DOGE
2023-03-22 00:00:00,short,2023-05-28 12:00:00,2023-04-01 12:00:00,-0.1054224250927632,DOGE
2023-03-23 00:00:00,long,2023-04-19 00:00:00,2023-04-16 12:00:00,0.1422541564634616,DOGE
2023-04-20 00:00:00,long,2023-06-26 12:00:00,2023-04-20 12:00:00,-0.090404496858812,DOGE
2023-04-20 12:00:00,short,2023-05-28 12:00:00,2023-05-28 00:00:00,0.1440455490777676,DOGE
2023-05-29 00:00:00,short,2023-08-31 00:00:00,2023-07-11 00:00:00,0.1600443248377392,DOGE
2023-07-08 12:00:00,long,2023-10-22 00:00:00,2023-08-08 00:00:00,0.1497413661950404,DOGE
2023-08-15 12:00:00,short,2023-08-31 00:00:00,2023-08-31 00:00:00,0.0675797712221555,DOGE
2023-08-31 12:00:00,short,2023-09-28 12:00:00,2023-09-28 12:00:00,0.0368322627855921,DOGE
2023-09-30 00:00:00,short,2023-10-16 12:00:00,2023-10-16 12:00:00,0.0010535699813598,DOGE
2023-11-22 00:00:00,long,2024-01-21 00:00:00,2024-01-21 00:00:00,0.1639068389876146,DOGE
2024-01-20 12:00:00,long,2024-03-18 00:00:00,2024-01-22 12:00:00,-0.0757813034066311,DOGE
2024-01-22 12:00:00,short,2024-03-20 12:00:00,2024-02-19 12:00:00,-0.0952136837560143,DOGE
2024-03-19 00:00:00,short,2024-05-04 00:00:00,2024-03-21 12:00:00,-0.1815901694226895,DOGE
2024-03-22 00:00:00,long,2024-04-12 12:00:00,2024-04-10 12:00:00,0.2016548008466425,DOGE
2024-04-12 12:00:00,short,2024-05-04 00:00:00,2024-05-04 00:00:00,0.0805625407469496,DOGE
2024-05-20 12:00:00,long,2024-06-06 12:00:00,2024-06-06 12:00:00,-0.0414680504434924,DOGE
2024-06-08 00:00:00,short,2024-07-15 12:00:00,2024-07-15 12:00:00,0.1859063136456211,DOGE
2024-07-19 12:00:00,long,2024-08-01 12:00:00,2024-08-01 12:00:00,-0.0608108108108108,DOGE
2024-08-02 12:00:00,short,2024-08-20 00:00:00,2024-08-20 00:00:00,0.0763032832364365,DOGE
2024-08-20 12:00:00,short,2024-09-09 12:00:00,2024-09-09 12:00:00,0.0276154806491886,DOGE
2024-09-13 00:00:00,long,2024-09-15 00:00:00,2024-09-14 12:00:00,0.0004786979415987,DOGE
2024-09-16 12:00:00,short,2024-10-11 00:00:00,2024-09-21 12:00:00,-0.0757823246616039,DOGE
2024-09-18 12:00:00,long,2024-10-03 00:00:00,2024-10-03 00:00:00,-0.0172604718343765,DOGE
2024-10-09 00:00:00,long,,2024-10-29 12:00:00,,DOGE
2021-03-24 12:00:00,short,2021-04-18 12:00:00,2021-03-31 12:00:00,-0.1752751412167926,DOT
2021-04-18 00:00:00,short,2021-05-05 00:00:00,2021-05-05 00:00:00,-0.1017833804123276,DOT
2021-05-05 12:00:00,long,2021-07-30 00:00:00,2021-05-10 12:00:00,-0.099104281084558,DOT
2021-05-19 00:00:00,short,2021-06-14 12:00:00,2021-06-14 12:00:00,0.6527894476352714,DOT
2021-06-17 12:00:00,short,2021-09-21 00:00:00,2021-07-28 12:00:00,0.53145070853298,DOT
2021-07-30 12:00:00,long,2021-09-07 12:00:00,2021-09-07 12:00:00,0.6349490280504022,DOT
2021-09-21 00:00:00,long,2021-10-05 12:00:00,2021-09-21 12:00:00,-0.0686889936048469,DOT
2021-09-21 12:00:00,short,2021-10-01 00:00:00,2021-09-22 12:00:00,-0.12165378048334,DOT
2021-10-05 00:00:00,long,2021-11-14 12:00:00,2021-10-06 00:00:00,-0.0622112055398172,DOT
2021-10-06 00:00:00,short,2021-12-26 12:00:00,2021-10-06 12:00:00,-0.0742161247440819,DOT
2021-11-15 00:00:00,long,2022-03-18 00:00:00,2021-11-16 00:00:00,-0.1160934499679965,DOT
2021-11-16 00:00:00,short,2021-12-26 12:00:00,2021-12-26 12:00:00,0.3900159946123411,DOT
2021-12-28 12:00:00,short,2022-01-15 12:00:00,2022-01-15 00:00:00,0.0012592192840437,DOT
2022-02-05 12:00:00,short,2022-03-01 12:00:00,2022-03-01 12:00:00,0.0932854946181442,DOT
2022-03-15 00:00:00,short,2022-06-06 00:00:00,2022-03-16 12:00:00,-0.1000385846724994,DOT
2022-03-16 12:00:00,long,2022-04-08 12:00:00,2022-04-07 00:00:00,0.0288713910761155,DOT
2022-04-10 00:00:00,short,2022-06-06 00:00:00,2022-06-01 12:00:00,0.8302548515314474,DOT
2022-06-26 12:00:00,short,2022-09-09 00:00:00,2022-07-30 00:00:00,-0.1128612487835789,DOT
2022-08-19 00:00:00,short,2022-09-09 00:00:00,2022-09-09 00:00:00,-0.0263243418914528,DOT
2022-09-13 12:00:00,short,2022-10-25 12:00:00,2022-10-09 12:00:00,0.086153846153846,DOT
2022-11-09 12:00:00,short,2022-12-04 12:00:00,2022-12-04 12:00:00,-0.0295964125560538,DOT
2022-12-05 12:00:00,short,2023-03-01 00:00:00,2023-01-14 00:00:00,-0.1432546941200381,DOT
2023-01-11 12:00:00,long,2023-02-09 12:00:00,2023-02-09 12:00:00,0.2295034079844204,DOT
2023-02-15 12:00:00,long,2023-02-28 00:00:00,2023-02-28 00:00:00,-0.0261645493042952,DOT
2023-02-28 12:00:00,short,2023-03-17 00:00:00,2023-03-17 00:00:00,-0.0266830240760618,DOT
2023-03-18 12:00:00,short,2023-05-28 00:00:00,2023-05-28 00:00:00,0.168803517704235,DOT
2023-04-07 12:00:00,long,2023-06-28 12:00:00,2023-04-26 12:00:00,-0.06980171576562,DOT
2023-04-20 12:00:00,short,2023-05-28 00:00:00,2023-05-28 00:00:00,0.1314047674149501,DOT
2023-05-31 00:00:00,short,2023-09-28 12:00:00,2023-07-18 12:00:00,0.0804270462633449,DOT
2023-07-20 00:00:00,long,2023-11-27 00:00:00,2023-08-15 12:00:00,-0.1185296275912676,DOT
2023-10-03 12:00:00,short,2023-10-23 00:00:00,2023-10-23 00:00:00,0.023343373493976,DOT
2023-10-23 00:00:00,long,2023-11-27 00:00:00,2023-11-27 00:00:00,0.3052044609665427,DOT
2023-11-29 00:00:00,long,2024-02-11 12:00:00,2024-02-07 12:00:00,0.3820340250514114,DOT
2024-02-05 12:00:00,short,2024-03-20 00:00:00,2024-02-14 00:00:00,-0.1152145148421879,DOT
2024-02-11 00:00:00,long,2024-03-19 00:00:00,2024-03-19 00:00:00,0.2656827831803863,DOT
2024-03-19 12:00:00,short,2024-05-02 00:00:00,2024-03-20 12:00:00,-0.079005534004222,DOT
2024-03-20 12:00:00,long,2024-05-19 00:00:00,2024-03-22 12:00:00,-0.0805304228619634,DOT
2024-05-07 12:00:00,short,2024-07-06 00:00:00,2024-06-04 00:00:00,0.0178298522669384,DOT
2024-06-04 12:00:00,long,2024-07-16 00:00:00,2024-06-07 12:00:00,-0.0714246899818864,DOT
2024-06-07 12:00:00,short,2024-07-06 00:00:00,2024-07-01 00:00:00,0.0783805668016195,DOT
2024-07-03 00:00:00,short,2024-07-26 00:00:00,2024-07-25 00:00:00,0.0642026722193302,DOT
2024-07-24 12:00:00,short,2024-08-20 00:00:00,2024-08-20 00:00:00,0.2542687251104687,DOT
2024-08-26 12:00:00,short,2024-09-13 12:00:00,2024-09-13 12:00:00,0.0194587340639678,DOT
2024-09-16 00:00:00,short,2024-10-05 00:00:00,2024-09-25 12:00:00,-0.0831345232171941,DOT
2024-09-21 12:00:00,long,2024-10-21 00:00:00,2024-10-03 12:00:00,-0.1031521739130432,DOT
2024-10-05 12:00:00,short,,2024-10-14 12:00:00,-0.0537595568512984,DOT
2024-10-20 12:00:00,long,2024-10-21 00:00:00,2024-10-21 00:00:00,-0.0241319065298097,DOT
2024-10-23 00:00:00,short,,2024-10-29 12:00:00,,DOT
2021-03-17 00:00:00,short,2021-06-29 12:00:00,2021-03-31 00:00:00,-0.1118840499242552,ETC
2021-06-30 12:00:00,short,2021-07-24 12:00:00,2021-07-24 12:00:00,0.2130940210575129,ETC
2021-07-26 00:00:00,long,2021-07-30 00:00:00,2021-07-30 00:00:00,-0.1020309660811628,ETC
2021-08-04 12:00:00,long,2021-08-26 12:00:00,2021-08-26 12:00:00,0.1493039398169691,ETC
2021-09-01 12:00:00,long,2021-10-17 12:00:00,2021-09-07 12:00:00,-0.1325096,ETC
2021-09-07 12:00:00,short,2021-10-04 12:00:00,2021-10-04 12:00:00,0.1402775776785285,ETC
2021-10-03 12:00:00,short,2021-10-28 00:00:00,2021-10-28 00:00:00,0.0585683297180044,ETC
2021-10-27 00:00:00,short,2021-11-17 00:00:00,2021-10-31 00:00:00,-0.1183074539072136,ETC
2021-10-31 12:00:00,long,2021-11-16 00:00:00,2021-11-16 00:00:00,-0.0952970388081662,ETC
2021-11-16 00:00:00,short,2021-12-26 12:00:00,2021-12-26 12:00:00,0.3454136631175186,ETC
2021-12-28 00:00:00,short,2022-02-26 00:00:00,2022-02-20 12:00:00,0.301036825169825,ETC
2022-03-02 12:00:00,short,2022-03-09 00:00:00,2022-03-09 00:00:00,0.0520313613684959,ETC
2022-03-10 00:00:00,short,2022-04-13 12:00:00,2022-03-19 12:00:00,-0.1521992124603439,ETC
2022-03-19 12:00:00,long,2022-04-06 12:00:00,2022-04-06 12:00:00,0.1900911496618642,ETC
2022-04-07 00:00:00,long,2022-08-19 00:00:00,2022-04-11 12:00:00,-0.1471039776692255,ETC
2022-04-11 00:00:00,short,2022-05-26 12:00:00,2022-05-25 00:00:00,0.6637781629116117,ETC
2022-05-26 00:00:00,short,2022-07-07 12:00:00,2022-07-07 12:00:00,0.3880146240661262,ETC
2022-07-16 12:00:00,long,2022-08-19 00:00:00,2022-08-19 00:00:00,1.021242774566474,ETC
2022-08-26 12:00:00,short,2022-09-05 12:00:00,2022-09-05 12:00:00,-0.0606165569795636,ETC
2022-09-05 12:00:00,long,2022-10-29 12:00:00,2022-09-06 12:00:00,-0.117153215636822,ETC
2022-09-06 12:00:00,short,2022-10-25 12:00:00,2022-09-09 00:00:00,-0.1317286298602059,ETC
2022-10-29 00:00:00,long,2023-01-30 00:00:00,2022-11-02 12:00:00,-0.1169867358708189,ETC
2022-11-02 12:00:00,short,2022-12-04 12:00:00,2022-11-05 00:00:00,-0.1231187171169517,ETC
2022-12-06 00:00:00,short,2023-01-04 00:00:00,2023-01-04 00:00:00,0.1717968157695224,ETC
2023-01-04 00:00:00,long,2023-01-30 00:00:00,2023-01-30 00:00:00,0.1943982251802549,ETC
2023-02-01 12:00:00,long,2023-03-18 12:00:00,2023-03-08 00:00:00,-0.1588993288590604,ETC
2023-02-23 00:00:00,short,2023-03-18 00:00:00,2023-03-18 00:00:00,0.0526818779118385,ETC
2023-03-18 00:00:00,long,2023-04-08 12:00:00,2023-03-20 00:00:00,-0.0843628777627425,ETC
2023-03-18 12:00:00,short,2023-04-22 12:00:00,2023-04-12 12:00:00,-0.0679611650485436,ETC
2023-04-07 12:00:00,long,2023-07-14 12:00:00,2023-04-26 12:00:00,-0.0847045898437499,ETC
2023-04-20 12:00:00,short,2023-05-22 12:00:00,2023-05-22 12:00:00,0.0880997560314449,ETC
2023-05-24 00:00:00,short,2023-07-19 00:00:00,2023-06-30 00:00:00,-0.1132718889473916,ETC
2023-07-19 12:00:00,short,2023-08-29 12:00:00,2023-08-29 12:00:00,0.1119668246445497,ETC
2023-08-30 00:00:00,short,2023-09-15 12:00:00,2023-09-15 12:00:00,0.0271807838179518,ETC
2023-09-18 00:00:00,long,2023-10-03 12:00:00,2023-09-21 00:00:00,-0.0452228499686127,ETC
2023-09-20 00:00:00,short,2023-10-16 12:00:00,2023-09-26 00:00:00,0.027796161482462,ETC
2023-09-28 12:00:00,long,2023-10-22 00:00:00,2023-10-09 00:00:00,-0.0723339658444022,ETC
2023-10-09 00:00:00,short,2023-10-16 12:00:00,2023-10-16 12:00:00,-0.0517857454114447,ETC
2023-10-22 00:00:00,short,2023-12-01 00:00:00,2023-10-23 12:00:00,-0.0460833613383196,ETC
2023-10-22 12:00:00,long,2023-12-11 00:00:00,2023-11-23 00:00:00,0.2150503778337531,ETC
2023-11-22 12:00:00,long,2023-12-11 00:00:00,2023-12-11 00:00:00,0.0158061116965226,ETC
2023-12-18 00:00:00,short,2023-12-20 00:00:00,2023-12-20 00:00:00,-0.0431960049937577,ETC
2023-12-22 00:00:00,long,2024-01-03 12:00:00,2023-12-26 12:00:00,-0.0866536875858908,ETC
2024-01-03 12:00:00,short,2024-01-10 12:00:00,2024-01-10 00:00:00,-0.0639421448015606,ETC
2024-01-09 12:00:00,long,2024-02-04 12:00:00,2024-02-04 12:00:00,0.1972196041470311,ETC
2024-01-23 12:00:00,long,2024-02-04 12:00:00,2024-02-04 12:00:00,0.0983571119757888,ETC
2024-02-04 00:00:00,long,2024-02-23 12:00:00,2024-02-04 12:00:00,-0.0375245483110762,ETC
2024-02-04 12:00:00,short,2024-03-25 12:00:00,2024-02-09 00:00:00,-0.044985793256048,ETC
2024-03-17 12:00:00,long,2024-04-02 00:00:00,2024-03-19 00:00:00,-0.0623333333333333,ETC
2024-03-26 12:00:00,short,2024-04-04 00:00:00,2024-04-04 00:00:00,0.0263536176329661,ETC
2024-04-02 00:00:00,short,2024-04-28 00:00:00,2024-04-05 00:00:00,-0.0846475893218889,ETC
2024-04-06 00:00:00,long,2024-05-18 12:00:00,2024-04-12 12:00:00,-0.0890892641737031,ETC
2024-05-10 12:00:00,short,2024-06-07 00:00:00,2024-05-20 12:00:00,-0.1260313773950898,ETC
2024-05-18 00:00:00,long,2024-07-18 12:00:00,2024-06-03 00:00:00,0.0182821662642291,ETC
2024-06-04 12:00:00,long,2024-07-18 12:00:00,2024-06-07 12:00:00,-0.0709468550285907,ETC
2024-06-06 12:00:00,short,2024-07-15 12:00:00,2024-07-15 12:00:00,0.2470487229019102,ETC
2024-07-31 00:00:00,long,2024-08-25 00:00:00,2024-08-01 12:00:00,-0.077005359535507,ETC
2024-08-02 00:00:00,short,2024-08-28 00:00:00,2024-08-20 00:00:00,0.1276737079845888,ETC
2024-08-23 12:00:00,long,2024-09-22 00:00:00,2024-08-27 12:00:00,-0.0933070004861449,ETC
2024-08-27 12:00:00,short,2024-09-11 12:00:00,2024-09-11 12:00:00,0.0016420361247948,ETC
2024-09-13 00:00:00,short,2024-09-17 12:00:00,2024-09-17 12:00:00,0.0021905805038335,ETC
2024-09-20 00:00:00,long,2024-10-05 12:00:00,2024-10-05 12:00:00,-0.0258030542390731,ETC
2024-10-02 12:00:00,short,2024-10-09 00:00:00,2024-10-08 00:00:00,-0.018331053351573,ETC
2024-10-06 12:00:00,long,2024-10-19 00:00:00,2024-10-19 00:00:00,0.0274520255863537,ETC
2024-10-18 12:00:00,long,2024-10-19 00:00:00,2024-10-19 00:00:00,-0.0043904958677686,ETC
2021-02-26 12:00:00,short,2021-03-26 12:00:00,2021-03-07 12:00:00,-0.161855991259013,ETH
2021-03-24 00:00:00,long,2021-03-24 12:00:00,2021-03-24 12:00:00,-0.0566418249886286,ETH
2021-03-24 12:00:00,short,2021-05-20 00:00:00,2021-03-27 12:00:00,-0.0802289653304134,ETH
2021-05-19 00:00:00,short,2021-06-06 00:00:00,2021-06-06 00:00:00,0.0059213049606061,ETH
2021-06-07 12:00:00,short,2021-07-24 00:00:00,2021-07-05 12:00:00,0.2391851271968881,ETH
2021-07-06 12:00:00,long,2021-09-07 12:00:00,2021-07-12 12:00:00,-0.131179666307858,ETH
2021-07-13 00:00:00,short,2021-07-24 00:00:00,2021-07-24 00:00:00,-0.0740807698726149,ETH
2021-09-13 12:00:00,long,2021-10-04 00:00:00,2021-09-20 12:00:00,-0.085306253519412,ETH
2021-09-17 00:00:00,short,2021-11-19 00:00:00,2021-10-08 00:00:00,-0.0631941167200951,ETH
2021-10-04 12:00:00,long,2021-11-16 00:00:00,2021-11-16 00:00:00,0.278254205905543,ETH
2021-11-18 12:00:00,short,2021-12-06 12:00:00,2021-11-25 12:00:00,-0.1123491698430441,ETH
2021-11-20 12:00:00,long,2021-12-03 12:00:00,2021-11-26 12:00:00,-0.1119774510048344,ETH
2021-12-03 12:00:00,short,2021-12-21 00:00:00,2021-12-21 00:00:00,0.0402076107064843,ETH
2021-12-28 00:00:00,short,2022-02-25 12:00:00,2022-02-25 12:00:00,0.4408028427276369,ETH
2022-02-27 12:00:00,short,2022-03-09 00:00:00,2022-03-09 00:00:00,-0.0088695680169077,ETH
2022-03-10 00:00:00,short,2022-04-18 12:00:00,2022-03-18 12:00:00,-0.0979574277219218,ETH
2022-03-17 12:00:00,long,2022-04-11 00:00:00,2022-04-11 00:00:00,0.1249155381376425,ETH
2022-04-17 12:00:00,short,2022-07-06 12:00:00,2022-07-06 12:00:00,1.5023479977640113,ETH
2022-07-14 00:00:00,short,2022-09-09 00:00:00,2022-07-18 00:00:00,-0.2505770363446606,ETH
2022-07-17 00:00:00,long,2022-08-19 12:00:00,2022-08-19 12:00:00,0.1835633819344619,ETH
2022-08-20 00:00:00,long,2022-09-11 12:00:00,2022-09-11 12:00:00,0.0582709993868792,ETH
2022-09-10 12:00:00,long,2022-10-24 12:00:00,2022-09-13 12:00:00,-0.1075086380853604,ETH
2022-09-13 12:00:00,short,2022-10-14 00:00:00,2022-10-14 00:00:00,0.1853101049493322,ETH
2022-10-14 12:00:00,short,2022-11-30 12:00:00,2022-10-26 00:00:00,-0.1634997918864764,ETH
2022-10-25 12:00:00,long,2022-11-08 12:00:00,2022-11-08 12:00:00,-0.1275023634345843,ETH
2022-11-08 12:00:00,short,2022-11-30 12:00:00,2022-11-30 12:00:00,0.0261876709406227,ETH
2022-12-03 00:00:00,short,2022-12-20 00:00:00,2022-12-20 00:00:00,0.0644779874213836,ETH
2022-12-27 12:00:00,short,2023-01-04 00:00:00,2023-01-02 12:00:00,-0.0077822206661876,ETH
2023-01-04 12:00:00,long,2023-02-09 12:00:00,2023-02-09 12:00:00,0.2623796642533216,ETH
2023-02-15 12:00:00,long,2023-02-24 12:00:00,2023-02-24 12:00:00,-0.0433334129391254,ETH
2023-03-03 00:00:00,short,2023-03-13 00:00:00,2023-03-13 00:00:00,-0.0236388030827795,ETH
2023-03-13 12:00:00,long,2023-04-21 12:00:00,2023-04-21 12:00:00,0.1075248737637815,ETH
2023-04-22 00:00:00,long,2023-05-29 12:00:00,2023-05-29 12:00:00,0.0147994967847135,ETH
2023-05-28 12:00:00,long,2023-07-17 00:00:00,2023-06-05 12:00:00,-0.0667007659904435,ETH
2023-06-05 12:00:00,short,2023-06-21 12:00:00,2023-06-21 12:00:00,-0.0184411620398857,ETH
2023-06-21 12:00:00,long,2023-07-17 00:00:00,2023-07-17 00:00:00,0.0047562079497753,ETH
2023-07-20 00:00:00,long,2023-10-02 12:00:00,2023-08-17 12:00:00,-0.0907729758986608,ETH
2023-07-27 12:00:00,short,2023-08-31 00:00:00,2023-08-31 00:00:00,0.0895813118962214,ETH
2023-08-30 12:00:00,short,2024-02-06 12:00:00,2023-10-22 00:00:00,0.0371861680531966,ETH
2023-10-22 12:00:00,long,2023-12-18 00:00:00,2023-12-18 00:00:00,0.2892017791669172,ETH
2023-12-18 12:00:00,long,2024-01-23 00:00:00,2024-01-23 00:00:00,0.0282685193946194,ETH
2024-01-23 00:00:00,short,2024-02-06 12:00:00,2024-01-30 12:00:00,-0.0563656604974545,ETH
2024-02-07 12:00:00,long,2024-03-19 00:00:00,2024-03-19 00:00:00,0.433445012576801,ETH
2024-03-19 12:00:00,short,2024-04-08 00:00:00,2024-03-21 00:00:00,-0.1178973823051034,ETH
2024-03-20 12:00:00,long,2024-04-09 12:00:00,2024-04-09 12:00:00,0.016695435557211,ETH
2024-04-08 00:00:00,long,2024-06-11 00:00:00,2024-04-12 12:00:00,-0.062966725202858,ETH
2024-04-12 12:00:00,short,2024-04-27 12:00:00,2024-04-27 12:00:00,-0.0079131173576056,ETH
2024-04-29 00:00:00,short,2024-06-18 12:00:00,2024-05-20 12:00:00,-0.0678404604896619,ETH
2024-05-20 12:00:00,long,2024-06-11 00:00:00,2024-06-11 00:00:00,-0.0041844403541446,ETH
2024-06-18 00:00:00,short,2024-07-15 12:00:00,2024-07-15 12:00:00,-0.0063389689425448,ETH
2024-07-26 00:00:00,long,2024-07-30 12:00:00,2024-07-30 12:00:00,-0.000192493670808,ETH
2024-08-02 00:00:00,short,2024-08-20 00:00:00,2024-08-20 00:00:00,0.185970579469934,ETH
2024-08-27 00:00:00,short,2024-10-04 12:00:00,2024-10-04 12:00:00,0.0830445332778067,ETH
2024-10-02 12:00:00,short,2024-10-06 00:00:00,2024-10-06 00:00:00,-0.0226529055622505,ETH
2024-10-07 12:00:00,short,2024-10-26 00:00:00,2024-10-14 12:00:00,-0.0752536040298041,ETH
2024-10-14 12:00:00,long,2024-10-23 12:00:00,2024-10-23 12:00:00,-0.0529681077196277,ETH
2024-10-25 12:00:00,short,,2024-10-28 12:00:00,-0.0506465564816033,ETH
2024-10-28 00:00:00,long,,2024-10-29 12:00:00,,ETH
2023-10-02 12:00:00,short,2023-10-19 12:00:00,2023-10-19 00:00:00,-0.0002500625156287,FDUSD
2023-10-20 00:00:00,short,2023-10-27 12:00:00,2023-10-27 12:00:00,-0.0002000400080015,FDUSD
2023-10-27 12:00:00,long,2023-11-02 00:00:00,2023-11-02 00:00:00,-0.0008494054162085,FDUSD
2023-11-02 00:00:00,short,2023-11-13 12:00:00,2023-11-04 00:00:00,-0.0002000400080015,FDUSD
2023-11-15 12:00:00,long,2023-11-21 00:00:00,2023-11-21 00:00:00,-0.0003749250149969,FDUSD
2023-11-20 12:00:00,long,2023-12-09 00:00:00,2023-12-09 00:00:00,-0.0005499999999999,FDUSD
2023-11-30 12:00:00,short,2023-12-04 12:00:00,2023-12-04 12:00:00,2.5015634771863304e-05,FDUSD
2023-12-05 12:00:00,short,2023-12-10 12:00:00,2023-12-10 12:00:00,7.506568247217515e-05,FDUSD
2023-12-11 00:00:00,long,2024-01-21 00:00:00,2024-01-16 12:00:00,0.0048529117470483,FDUSD
2024-01-23 12:00:00,long,2024-02-14 00:00:00,2024-02-14 00:00:00,0.0008001600320062,FDUSD
2024-02-08 00:00:00,long,2024-02-14 00:00:00,2024-02-14 00:00:00,-0.0017956903431763,FDUSD
2024-02-14 00:00:00,short,2024-02-24 00:00:00,2024-02-24 00:00:00,-0.0013973450444156,FDUSD
2024-02-23 12:00:00,short,2024-03-06 00:00:00,2024-03-06 00:00:00,0.0004493933190192,FDUSD
2024-03-06 12:00:00,short,2024-04-23 00:00:00,2024-04-13 12:00:00,-0.0022420407553187,FDUSD
2024-04-02 00:00:00,long,2024-06-03 12:00:00,2024-05-13 12:00:00,0.0044044044044044,FDUSD
2024-04-24 00:00:00,short,2024-06-20 00:00:00,2024-06-20 00:00:00,0.001349662584354,FDUSD
2024-06-03 00:00:00,long,2024-06-26 00:00:00,2024-06-22 00:00:00,0.000374850059976,FDUSD
2024-06-20 12:00:00,short,2024-07-05 00:00:00,2024-07-05 00:00:00,0.0003000300030002,FDUSD
2024-07-04 12:00:00,short,2024-07-19 12:00:00,2024-07-16 00:00:00,-0.0007497375918429,FDUSD
2024-07-17 00:00:00,short,2024-07-21 12:00:00,2024-07-20 12:00:00,-5.000250012499041e-05,FDUSD
2024-07-22 00:00:00,short,2024-07-26 00:00:00,2024-07-26 00:00:00,-0.0001250093757032,FDUSD
2024-08-09 00:00:00,short,2024-09-26 00:00:00,2024-08-19 00:00:00,-0.0299029902990299,FDUSD
2024-08-13 12:00:00,long,2024-08-26 12:00:00,2024-08-26 12:00:00,-0.0015999999999999,FDUSD
2024-09-25 12:00:00,short,2024-10-08 00:00:00,2024-10-08 00:00:00,-0.0012499375031247,FDUSD
2024-10-08 00:00:00,long,,2024-10-27 12:00:00,-0.0005994005994005,FDUSD
2024-10-29 00:00:00,short,2024-10-29 12:00:00,2024-10-29 12:00:00,-0.0001250468925846,FDUSD
2021-04-16 00:00:00,short,2021-04-27 12:00:00,2021-04-27 12:00:00,-0.0597447863214762,FET
2021-05-01 12:00:00,long,2021-07-10 12:00:00,2021-05-04 00:00:00,-0.1386843198338524,FET
2021-05-04 12:00:00,short,2021-05-16 00:00:00,2021-05-16 00:00:00,-0.0068468925990078,FET
2021-06-04 00:00:00,short,2021-07-03 00:00:00,2021-07-03 00:00:00,0.1995544512038385,FET
2021-07-03 12:00:00,short,2021-07-20 12:00:00,2021-07-20 00:00:00,0.1414636224229,FET
2021-07-20 12:00:00,long,2021-10-27 00:00:00,2021-10-16 12:00:00,2.4201923076923078,FET
2021-10-05 12:00:00,short,2021-10-25 12:00:00,2021-10-25 12:00:00,-0.0292459016393442,FET
2021-10-26 00:00:00,long,2021-11-01 00:00:00,2021-10-28 00:00:00,-0.1215038102261553,FET
2021-10-27 12:00:00,short,2021-11-01 12:00:00,2021-10-31 00:00:00,-0.1029083874454493,FET
2021-11-01 00:00:00,short,2021-11-01 12:00:00,2021-11-01 12:00:00,-0.0231644060697833,FET
2021-11-01 12:00:00,long,2021-11-16 00:00:00,2021-11-16 00:00:00,-0.0454080532656941,FET
2021-11-16 00:00:00,short,2021-12-03 12:00:00,2021-11-21 12:00:00,-0.0876534439562302,FET
2021-11-21 12:00:00,long,2022-03-02 12:00:00,2021-11-23 00:00:00,-0.0998391391169291,FET
2021-12-27 12:00:00,short,2022-02-07 12:00:00,2022-02-07 12:00:00,0.4703178610733474,FET
2022-02-11 12:00:00,short,2022-03-01 12:00:00,2022-03-01 12:00:00,0.0126829268292683,FET
2022-03-01 12:00:00,long,2022-03-10 00:00:00,2022-03-02 12:00:00,-0.0484345091605141,FET
2022-03-02 12:00:00,short,2022-03-05 12:00:00,2022-03-05 12:00:00,-0.0336791246269716,FET
2022-03-07 12:00:00,short,2022-03-15 12:00:00,2022-03-09 00:00:00,-0.0928244937386689,FET
2022-03-09 00:00:00,long,2022-03-20 12:00:00,2022-03-20 12:00:00,-0.0693706293706293,FET
2022-03-20 12:00:00,short,2022-06-08 00:00:00,2022-03-21 12:00:00,-0.0443006761390331,FET
2022-03-21 00:00:00,long,2022-07-25 00:00:00,2022-04-18 00:00:00,-0.0588587921847247,FET
2022-07-26 00:00:00,short,2022-08-20 00:00:00,2022-07-28 12:00:00,-0.0956901359463171,FET
2022-07-27 12:00:00,long,2022-08-18 12:00:00,2022-08-18 12:00:00,0.1588669950738916,FET
2022-08-19 00:00:00,short,2022-09-07 00:00:00,2022-09-07 00:00:00,-0.1152313236984979,FET
